negformicacid/[#6;!R](=[#8;!R])(-[#8-;!R])/-318.82//
negaceticacid/[#6;!R]-[#6;!R](=[#8;!R])(-[#8-;!R])/-324.68//
negpropanoicacid/[#6;!R]-[#6;!R]-[#6;!R](=[#8;!R])(-[#8-;!R])/-318.82//
neghexanoicacid/[#6;!R]-[#6;!R]-[#6;!R]-[#6;!R]-[#6;!R]-[#6;!R](=[#8;!R])(-[#8-;!R])/-312.13//
negacrylicacid/[#6;!R]=[#6;!R]-[#6;!R](=[#8;!R])(-[#8-;!R])/-309.62//
negpyruvicacid/[#6;!R]-[#6;!R](=[#8;!R])-[#6;!R](=[#8;!R])(-[#8-;!R])/-286.60//
negchloroaceticacid/[#17]-[#6;!R]-[#6;!R](=[#8;!R])(-[#8-;!R])/-291.62//
negdichloroaceticacid/[#17]-[#6;!R](-[#17])-[#6;!R](=[#8;!R])(-[#8-;!R])/-260.66//
negtrifluoaceticacid/[#9]-[#6;!R](-[#9])(-[#9])-[#6;!R](=[#8;!R])(-[#8-;!R])/-248.11//
negtbenzoicacid/[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6;!R](=[#8;!R])(-[#8-;!R])/-297.90//
negphenolate/[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#8-;!R]/-300.83//
poscyclohexanamine/[#6;!a]1-[#6;!a]-[#6;!a]-[#6;!a]-[#6;!a]-[#6;!a]-1-[#7+H3;!R;!$([#7+](=[#8+0])-[#8-])]/-287.44//
posallylamine/[#6;!R]=[#6;!R]-[#6;!R]-[#7+H3;!$([#7+](=[#8+0])-[#8-])]/-301.25//
posdimethylamine/[#6;!R]-[#7+H2]-[#6;!R;!$([#7+](=[#8+0])-[#8-])]/-287.02//
posdiethylamine/[#6;!R]-[#6;!R]-[#7+H2;!$([#7+](=[#8+0])-[#8-])]-[#6;!R]-[#6;!R]/-265.27//
posdinpropylamine/[#6;!R]-[#6;!R]-[#6;!R]-[#7+H2;!$([#7+](=[#8+0])-[#8-])]-[#6;!R]-[#6;!R]-[#6;!R]/-253.13//
posdiallylamine/[#6;!R]=[#6;!R]-[#6;!R]-[#7+H2;!$([#7+](=[#8+0])-[#8-])]-[#6;!R]-[#6;!R]=[#6;!R]/-257.73//
postrimethylamine/[#6;!R]-[#7+H;!$([#7+](=[#8+0])-[#8-])](-[#6;!R])(-[#6;!R])/-255.64//
postriethylamine/[#6;!R]-[#6;!R]-[#7+H;!$([#7+](=[#8+0])-[#8-])](-[#6;!R]-[#6;!R])(-[#6;!R]-[#6;!R])/-228.45//
postrinpropylamine/[#6;!R]-[#6;!R]-[#6;!R]-[#7+H;!$([#7+](=[#8+0])-[#8-])](-[#6;!R]-[#6;!R]-[#6;!R])(-[#6;!R]-[#6;!R]-[#6;!R])/-212.97//
posaniline/[#7+H3;!R;!$([#7+](=[#8+0])-[#8-])]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1/-302.92//
pos2methylaniline/[#7+H3;!R;!$([#7+](=[#8+0])-[#8-])]-[#6]1:[#6](-[#6;!R]):[#6]:[#6]:[#6]:[#6]:1/-294.14//
pos3methylaniline/[#7+H3;!R;!$([#7+](=[#8+0])-[#8-])]-[#6]1:[#6]:[#6](-[#6;!R]):[#6]:[#6]:[#6]:1/-291.21//
pos4methylaniline/[#7+H3;!R;!$([#7+](=[#8+0])-[#8-])]-[#6]1:[#6]:[#6]:[#6](-[#6;!R]):[#6]:[#6]:1/-292.04//
pos3aminoaniline/[#7+H3;!R;!$([#7+](=[#8+0])-[#8-])]-[#6]1:[#6]:[#6](-[#7H2;!R]):[#6]:[#6]:[#6]:1/-275.31//
posnmethylaniline/[#6;!R]-[#7+H2;!R;!$([#7+](=[#8+0])-[#8-])]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1/-261.92//
posnethylaniline/[#6;!R]-[#6;!R]-[#7+H2;!R;!$([#7+](=[#8+0])-[#8-])]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1/-260.24//
posnndimethylaniline/[#6;!R]-[#7+H;!R;!$([#7+](=[#8+0])-[#8-])](-[#6;!R])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1/-239.32//
pos4methylnndimethylaniline/[#6;!R]-[#7+H;!R;!$([#7+](=[#8+0])-[#8-])](-[#6;!R])-[#6]1:[#6]:[#6]:[#6](-[#6;!R]):[#6]:[#6]:1/-233.89//
posnndiethylaniline/[#6;!R]-[#6;!R]-[#7+H;!R;!$([#7+](=[#8+0])-[#8-])](-[#6;!R]-[#6;!R])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1/-225.94//
pos1aminonaphthalene/[#6]12:[#6](:[#6]:[#6]:[#6]:[#6]:1):[#6]:[#6](-[#7+H3;!$([#7+](=[#8+0])-[#8-])]):[#6]:[#6]:2/-282.00//
posaziridine/[#6]1-[#6]-[#7+;!$([#7+](=[#8+0])-[#8-])]-1/-296.65//
posazetidine/[#6]1-[#6]-[#6]-[#7+;!$([#7+](=[#8+0])-[#8-])]-1/-283.26//
pospyrrolidine/[#6]1-[#6]-[#6]-[#6]-[#7+;!$([#7+](=[#8+0])-[#8-])]-1/-276.14//
pospiperidine/[#6]1-[#6]-[#6]-[#6]-[#6]-[#7+;!$([#7+](=[#8+0])-[#8-])]-1/-268.61//
posazacycloheptane/[#6]1-[#6]-[#6]-[#6]-[#6]-[#6]-[#7+;!$([#7+](=[#8+0])-[#8-])]-1/-264.85//
pospyrrole/[#6]1=[#6]-[#6]=[#6]-[#7+]-1/-256.90//
pospyridine/[#6]1:[#6]:[#6]:[#6]:[#6]:[#7+;!$([#7+](=[#8+0])-[#8-])]:1/-255.64//
posquinoline/[#6]12:[#6](:[#6]:[#6]:[#6]:[#6]:1):[#7+;!$([#7+](=[#8+0])-[#8-])]:[#6]:[#6]:[#6]:2/-234.30//
pospiperazine/[#6]1-[#6]-[#7]-[#6]-[#6]-[#7+;!$([#7+](=[#8+0])-[#8-])]-1/-276.14//
posacetonitrile/[#7+;!R;!$([#7+](=[#8+0])-[#8-])]#[#6;!R]-[#6;!R]/-315.06//
poshydrazine/[#7]-[#7+;!$([#7+](=[#8+0])-[#8-])]/-353.97//
pos4methoxyaniline/[#7+H3;!R;!$([#7+](=[#8+0])-[#8-])]-[#6]1:[#6]:[#6]:[#6](-[#8]-[#6;!R]):[#6]:[#6]:1/-297.90//
pos4nitroaniline/[#7+H3;!R;!$([#7+](=[#8+0])-[#8-])]-[#6]1:[#6]:[#6]:[#6](-[#7+](=[#8])-[#8-]):[#6]:[#6]:1/-317.57//
posmorpholine/[#6]1-[#6]-[#8]-[#6]-[#6]-[#7+;!$([#7+](=[#8+0])-[#8-])]-1/-291.21//
posacetamide/[#6;!R]-[#6;!R](-[#7+;!$([#7+](=[#8+0])-[#8-])])=[#8;!R]/-309.20//
posbenzamide/[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6;!R](=[#8])-[#7+;!$([#7+](=[#8+0])-[#8-])]/-281.16//
pos3chloroaniline/[#7+H3;!R;!$([#7+](=[#8+0])-[#8-])]-[#6]1:[#6]:[#6](-[#17]):[#6]:[#6]:[#6]:1/-312.54//
pos4chloroaniline/[#7+H3;!R;!$([#7+](=[#8+0])-[#8-])]-[#6]1:[#6]:[#6]:[#6](-[#17]):[#6]:[#6]:1/-310.03//
oxybismethane/[#8+0;!R](-[#6;!R])-[#6;!R]/-7.93//
fluoromethane/[#9]-[#6;!R]/-0.92//
chloromethane/[#17]-[#6;!R]/-2.33//
bromomethane/[#35]-[#6;!R]/-3.43//
iodomethane/[#53]-[#6;!R]/-3.71//
methanethiol/[#16H;!R]-[#6;!R]/-5.19//
thiobismethane/[#6;!a]-[#16]-[#6;!a]/-6.45//
dimethoxymethane/[#6;!R]-[#8+0;!R]-[#6;!R]-[#8+0;!R]-[#6;!R]/-12.27//
trimethoxymethane/[#6;!R]-[#8+0;!R]-[#6;!R](-[#8+0;!R]-[#6;!R])-[#8+0;!R]-[#6;!R]/-18.49/FreeSolv/
dichloromethane/[#17]-[#6;!R]-[#17]/-3.88//
dibromomethane/[#35]-[#6;!R]-[#35]/-8.82//
trifluoromethane/[#9]-[#6;!R](-[#9])-[#9]/3.37//
trichloromethane/[#6;!R](-[#17])(-[#17])-[#17]/-4.46//
chlorofluoromethane/[#17]-[#6;!R]-[#9]/-3.24//
tribromomethane/[#35]-[#6;!R](-[#35])-[#35]/-8.9//
chlorodifluoromethane/[#9]-[#6;!R](-[#9])-[#17]/-2.08//
tetrafluoromethane/[#9]-[#6;!R](-[#9])(-[#9])-[#9]/13.03//
tetrachloromethane/[#17]-[#6;!R](-[#17])(-[#17])-[#17]/0.4//
chlorotrifluoromethane/[#17]-[#6;!R](-[#9])(-[#9])-[#9]/10.56//
dichlorodifluoromethane/[#17]-[#6](-[#17])(-[#9])-[#9]/7.08//
bromotrifluoromethane/[#9]-[#6](-[#9])(-[#9])-[#35]/7.48//
methylmethanesulfonate/[#6;!R]-[#8+0]-[#16](=[#8+0])(=[#8+0])-[#6;!R]/-20.38/FreeSolv/
methylsulfinylmethane/[#6;!R]-[#16](=[#8+0])-[#6;!R]/-38.83/FreeSolv/
methyldisulfanylmethane/[#6;!R]-[#16;!R]-[#16;!R]-[#6;!R]/-7.66/FreeSolv/
diiodomethane/I-[#6;!R]-I/-10.42/FreeSolv/
methanesulfonylchloride/[#6;!R]-[#16](=[#8+0])(=[#8+0])-[#17]/-20.38/FreeSolv/
methylsulfonylmethane/[#6;!R]-[#16](=[#8+0])(=[#8+0])-[#6;!R]/-42.17/FreeSolv/
nitromethane/[#6;!R]-[#7+;!R](=[#8+0])-[#8-]/-16.82/FreeSolv/
ethane/[#6;!R]-[#6;!R]/7.66//
iodoethane/[#6;!R]-[#6;!R]-[#53]/-3.03//
ethanethiol/[#16H;!R]-[#6;!R]-[#6;!R]/-5.42//
1,1'-thiobisethane/[#6;!a]-[#6;!a]-[#16;!a]-[#6;!a]-[#6;!a]/-5.99//
1,2-dichloroethane/[#6;!R](-[#6;!R]-[#17])-[#17]/-7.25//
1,2-dibromoethane/[#35]-[#6;!R]-[#6;!R]-[#35]/-8.79//
1-bromo-2-chloroethane/[#17]-[#6;!R]-[#6;!R]-[#35]/-8.16//
1,1-difluoroethane/[#9]-[#6;!R](-[#9])-[#6;!R]/-0.46//
bromoethane/[#6;!R]-[#6;!R]-[#35]/-2.91//
1,1-dichloroethane/[#17]-[#6;!R](-[#17])-[#6;!R]/-3.54//
chloroethane/[#17]-[#6;!R]-[#6;!R]/-2.83//
1,1'-oxybisethane/[#8+0;!R](-[#6;!R]-[#6;!R])-[#6;!R]-[#6;!R]/-6.84//
nitroethane/[#6;!R]-[#6;!R]-[#7+;!R](=[#8+0])-[#8-]/-15.52//
1,2-ethanediol/[#6;!R](-[#6;!R]-[#8+0H;!R])-[#8+0H;!R]/-32.03//
1,2-dimethoxyethane/[#6;!R]-[#8+0;!R]-[#6;!R]-[#6;!R]-[#8+0;!R]-[#6;!R]/-20.23//
1,1-diethoxyethane/[#6;!R]-[#6;!R]-[#8+0;!R]-[#6;!R](-[#6;!R])-[#8+0;!R]-[#6;!R]-[#6;!R]/-13.7//
1,2-diethoxyethane/[#6;!R]-[#6;!R]-[#8+0;!R]-[#6;!R]-[#6;!R]-[#8+0;!R]-[#6;!R]-[#6;!R]/-14.78//
1,1,1-trichloroethane/[#6;!R]-[#6;!R](-[#17])(-[#17])-[#17]/-1.03//
1,1,2-trichloroethane/[#17]-[#6;!R]-[#6;!R](-[#17])-[#17]/-8.16//
1,1,2,2-tetrachloroethane/[#17]-[#6;!R](-[#17])-[#6;!R](-[#17])-[#17]/-9.87//
1,1,1,2-tetrachloroethane/[#17]-[#6;!R](-[#17])(-[#17])-[#6;!R]-[#17]/-5.98/FreeSolv/
2-chloro-1,1,1-trifluoroethane/[#17]-[#6;!R]-[#6;!R](-[#9])(-[#9])-[#9]/0.23//
pentachloroethane/[#17]-[#6;!R](-[#17])-[#6;!R](-[#17])(-[#17])-[#17]/-5.71//
hexachloroethane/[#17]-[#6;!R](-[#17])(-[#17])-[#6;!R](-[#17])(-[#17])-[#17]/-5.88//
1,1,2,2-tetrachloro-1,2-difluoroethane/[#17]-[#6;!R](-[#17])(-[#9])-[#6;!R](-[#17])(-[#17])-[#9]/3.42//
1,1,2-trichloro-1,2,2-trifluoroethane/[#17]-[#6;!R](-[#17])(-[#9])-[#6;!R](-[#17])(-[#9])-[#9]/7.42//
1,1-dichlorotetrafluoroethane/[#17]-[#6;!R](-[#17])(-[#9])-[#6;!R](-[#9])(-[#9])-[#9]/10.5//
1,2-dichloro-1,1,2,2-tetrafluoroethane/[#6](-[#6](-[#9])(-[#9])-[#17])(-[#9])(-[#9])-[#17]/9.7//
chloropentafluoroethane/[#17]-[#6](-[#9])(-[#9])-[#6](-[#9])(-[#9])-[#9]/11.99//
1,1'-thiobis(2-chloroethane)/[#16](-[#6;!R]-[#6;!R]-[#17])-[#6;!R]-[#6;!R]-[#17]/-16.4//
hexachloroethane/[#17]-[#6;!R](-[#17])(-[#17])-[#6;!R](-[#17])(-[#17])(-[#17])/-2.68/SAMPL2/
1,1,1-trifluoro-2,2,2-trimethoxyethane/[#6;!R]-[#8+0]-[#6;!R](-[#8+0]-[#6;!R])(-[#8+0]-[#6;!R])(-[#6;!R](-[#9])(-[#9])(-[#9]))/-3.35/FreeSolv/
methoxyethane/[#8+0;!R](-[#6;!R]-[#6;!R])-[#6;!R]/-8.79/FreeSolv/
ethyldisulfanylethane/[#6;!R]-[#6;!R]-[#16;!R]-[#16;!R]-[#6;!R]-[#6;!R]/-6.86/FreeSolv/
1,1,1,2-tetramethoxyethane/[#6;!R]-[#8+0]-[#6;!R]-[#6;!R](-[#8+0;!R]-[#6;!R])(-[#8+0;!R]-[#6;!R])-[#8+0;!R]-[#6;!R]/-23.97/FreeSolv/
1,1,1-trimethoxyethane/[#6;!R]-[#8+0]-[#6;!R](-[#8+0]-[#6;!R])(-[#8+0]-[#6;!R])-[#6;!R]/-18.49/FreeSolv/
2-chloro-1,1,1-trimethoxyethane/[#6;!R]-[#8+0]-[#6;!R](-[#8+0]-[#6;!R])(-[#8+0]-[#6;!R])-[#6;!R]-[#17]/-19.20/FreeSolv/
2,2-dichloro-1,1-difluoro-1-methoxy-ethane/[#17]-[#6;!R](-[#17])-[#6;!R](-[#9])(-[#9])-[#8+0]-[#6;!R]/-4.69/FreeSolv/
1-chloro-2-(2-chloroethoxy)ethane/[#17]-[#6;!R]-[#6;!R]-[#8+0]-[#6;!R]-[#6;!R]-[#17]/-17.70/FreeSolv/
propane/[#6;!R]-[#6;!R]-[#6;!R]/8.18//
2-methylpropane/[#6;!R](-[#6;!R])(-[#6;!R])-[#6;!R]/9.7//
2,2-dimethylpropane/[#6;!R](-[#6;!R])(-[#6;!R])(-[#6;!R])-[#6;!R]/10.46//
1-methoxypropane/[#8+0;!R](-[#6;!R]-[#6;!R]-[#6;!R])-[#6;!R]/-6.96//
2-methoxypropane/[#8+0;!R](-[#6;!R](-[#6;!R])-[#6;!R])-[#6;!R]/-8.39//
2-ethoxypropane/[#8+0;!R](-[#6;!R](-[#6;!R])-[#6;!R])-[#6;!R]-[#6;!R]/-7.59//
2-propan-2-yloxypropane/[#8+0;!R](-[#6;!R](-[#6;!R])-[#6;!R])-[#6;!R](-[#6;!R])-[#6;!R]/-2.22/FreeSolv/
2-methoxy-2-methyl-propane/[#8+0;!R](-[#6;!R](-[#6;!R])(-[#6;!R])-[#6;!R])-[#6;!R]/-9.25//
1,1'-oxybispropane/[#8+0;!R](-[#6;!R]-[#6;!R]-[#6;!R])-[#6;!R]-[#6;!R]-[#6;!R]/-4.83//
2,2'-oxybispropane/[#6;!R]-[#6;!R](-[#6;!R])-[#8+0;!R]-[#6;!R](-[#6;!R])-[#6;!R]/-2.23//
1-chloropropane/[#6;!R]-[#6;!R]-[#6;!R]-[#17]/-1.14//
2-chloropropane/[#6;!R]-[#6;!R](-[#6;!R])-[#17]/-1.03//
1-bromopropane/[#6;!R]-[#6;!R]-[#6;!R]-[#35]/-2.34//
2-bromopropane/[#6;!R]-[#6;!R](-[#6;!R])-[#35]/-2.01//
1-bromo-2-methylpropane/[#6;!R]-[#6;!R](-[#6;!R])-[#6;!R]-[#35]/-0.11//
1-iodopropane/[#6;!R]-[#6;!R]-[#6;!R]-[#53]/-2.45//
2-iodopropane/[#6;!R]-[#6;!R](-[#6;!R])-[#53]/-1.94//
propanenitrile/[#7+0;!R]#[#6;!R]-[#6;!R]-[#6;!R]/-16.09//
propanethiol/[#6;!R]-[#6;!R]-[#6;!R]-[#16H;!R]/-4.60/FreeSolv/
1-nitropropane/[#8-]-[#7+](=[#8+0])-[#6;!R]-[#6;!R]-[#6;!R]/-13.98//
2-nitropropane/[#8-]-[#7+](=[#8+0])-[#6;!R](-[#6;!R])-[#6;!R]/-13.13//
1,2-dinitroxypropane/[#8-]-[#7+](=[#8+0])-[#8+0]-[#6;!R]-[#6;!R](-[#8+0]-[#7+;!R](=[#8+0])-[#8-])-[#6;!R]/-20.71/FreeSolv/
1,2,3-propanetriol/[#8+0H;!R]-[#6;!R]-[#6;!R](-[#8+0H;!R])-[#6;!R]-[#8+0H;!R]/-38.56//
1,2-dichloropropane/[#6;!R]-[#6;!R](-[#17])-[#6;!R]-[#17]/-5.25//
1,2-dibromopropane/[#35]-[#6;!R](-[#6;!R]-[#35])-[#6;!R]/-8.1//
1,3-dichloropropane/[#17]-[#6;!R]-[#6;!R]-[#6;!R]-[#17]/-7.93//
1,3-dibromopropane/[#35]-[#6;!R]-[#6;!R]-[#6;!R]-[#35]/-8.22//
2-isopropylsulfanylpropane/[#6;!R]-[#6;!R](-[#6;!R])-[#16;!R]-[#6;!R](-[#6;!R])-[#6;!R]/-5.06/FreeSolv/
3,3,3-trimethoxypropanenitrile/[#7+0]#[#6]-[#6;!R]-[#6](-[#8+0]-[#6;!R])(-[#8+0]-[#6;!R])(-[#8+0]-[#6;!R])/-26.78/FreeSolv/
2-bromo-2-methyl-propane/[#6;!R]-[#6;!R](-[#6;!R])(-[#35])-[#6;!R]/3.51/FreeSolv/
2-chloro-2-methyl-propane/[#6;!R]-[#6;!R](-[#6;!R])(-[#6;!R])-[#17]/4.56/FreeSolv/
1-propylsulfanylpropane/[#6;!R]-[#6;!R]-[#6;!R]-[#16;!R]-[#6;!R]-[#6;!R]-[#6;!R]/-5.36/FreeSolv/
butane/[#6;!R](-[#6;!R]-[#6;!R])-[#6;!R]/8.7//
butanethiol/[#6;!R]-[#6;!R]-[#6;!R]-[#6;!R]-[#16H;!R]/-4.14/FreeSolv/
2-methylbutane/[#6;!R](-[#6;!R]-[#6;!R])(-[#6;!R])-[#6;!R]/9.97//
1-bromobutane/[#6;!R]-[#6;!R]-[#6;!R]-[#6;!R]-[#35]/-1.71//
1-iodobutane/[#6;!R]-[#6;!R]-[#6;!R]-[#6;!R]-[#53]/-1.08//
1-chlorobutane/[#6;!R]-[#6;!R]-[#6;!R]-[#6;!R]-[#17]/-0.57//
2-chlorobutane/[#6;!R]-[#6;!R](-[#17])-[#6;!R]-[#6;!R]/0.00/FreeSolv/
2,2-dimethylbutane/[#6;!R](-[#6;!R]-[#6;!R])(-[#6;!R])(-[#6;!R])-[#6;!R]/10.85//
2,6-dimethylbutane/[#6;!R](-[#6;!R](-[#6;!R])-[#6;!R])(-[#6;!R])-[#6;!R]/9.79/FreeSolv/
1,1'-oxybisbutane/[#6;!R]-[#6;!R]-[#6;!R]-[#6;!R]-[#8+0;!R]-[#6;!R]-[#6;!R]-[#6;!R]-[#6;!R]/-3.48//
1-bromo-3-methylbutane/[#6;!R]-[#6;!R](-[#6;!R])-[#6;!R]-[#6;!R]-[#35]/0.86//
butanenitrile/[#6;!R]-[#6;!R]-[#6;!R]-[#6;!R]#[#7+0;!R]/-15.25//
1-nitrobutane/[#6;!R]-[#6;!R]-[#6;!R]-[#6;!R]-[#7+;!R](=[#8+0])-[#8-]/-12.93/FreeSolv/
1,1-dichlorobutane/[#6;!R](-[#6;!R](-[#17])-[#17])-[#6;!R]-[#6;!R]/-2.91//
octofluorocyclobutane/[#6;!a]1(-[#9])(-[#9])-[#6;!a](-[#9])(-[#9])-[#6;!a](-[#9])(-[#9])-[#6;!a](-[#9])(-[#9])-1/14.35/SAMPL2/
1,4-dichlorobutane/[#17]-[#6;!R]-[#6;!R]-[#6;!R]-[#6;!R]-[#17]/-9.71/FreeSolv/
butoxybutane/[#6;!R]-[#6;!R]-[#6;!R]-[#6;!R]-[#8+0]-[#6;!R]-[#6;!R]-[#6;!R]-[#6;!R]/-3.47/FreeSolv/
pentane/[#6;!R](-[#6;!R]-[#6;!R]-[#6;!R])-[#6;!R]/9.76//
2-methylpentane/[#6;!R]-[#6;!R]-[#6;!R]-[#6;!R](-[#6;!R])-[#6;!R]/10.56//
3-methylpentane/[#6;!R](-[#6;!R]-[#6;!R])(-[#6;!R]-[#6;!R])-[#6;!R]/10.5//
2,4-dimethylpentane/[#6;!R](-[#6;!R](-[#6;!R])-[#6;!R])-[#6;!R](-[#6;!R])-[#6;!R]/12.04//
2,2,4-trimethylpentane/[#6;!R](-[#6;!R]-[#6;!R](-[#6;!R])-[#6;!R])(-[#6;!R])(-[#6;!R])-[#6;!R]/11.93//
2,3,4-trimethylpentane/[#6;!R]-[#6;!R](-[#6;!R])-[#6;!R](-[#6;!R])-[#6;!R](-[#6;!R])-[#6;!R]/10.71/FreeSolv/
1-chloropentane/[#6;!R]-[#6;!R]-[#6;!R]-[#6;!R]-[#6;!R]-[#17]/-0.29//
2-chloropentane/[#17]-[#6;!R](-[#6;!R]-[#6;!R]-[#6;!R])-[#6;!R]/0.29//
3-chloropentane/[#17]-[#6;!R](-[#6;!R]-[#6;!R])-[#6;!R]-[#6;!R]/0.17//
1-bromopentane/[#6;!R]-[#6;!R]-[#6;!R]-[#6;!R]-[#6;!R]-[#35]/-0.42/FreeSolv/
2,3-dimethylpentane/[#6;!R](-[#6;!R](-[#6;!R])-[#6;!R])(-[#6;!R])-[#6;!R]-[#6]/10.54/FreeSolv/
3,3-dimethylpentane/[#6;!R]-[#6;!R]-[#6;!R](-[#6;!R])(-[#6;!R])-[#6;!R]-[#6;!R]/10.71/FreeSolv/
2,2-dimethylpentane/[#6;!R]-[#6;!R](-[#6;!R])(-[#6;!R])-[#6;!R]-[#6;!R]-[#6;!R]/12.05/FreeSolv/
1-iodopentane/[#6;!R]-[#6;!R]-[#6;!R]-[#6;!R]-[#6;!R]-[#53]/-0.59/FreeSolv/
pentanenitrile/[#6;!R]-[#6;!R]-[#6;!R]-[#6;!R]-[#6;!R]#[#7+0]/-14.73/FreeSolv/
nitropentane/[#6;!R]-[#6;!R]-[#6;!R]-[#6;!R]-[#6;!R]-[#7+;!R](-[#8-])=[#8+0]/-22.93/FreeSolv/
hexane/[#6;!R](-[#6;!R]-[#6;!R]-[#6;!R])-[#6;!R]-[#6;!R]/10.4//
2-methylhexane/[#6;!R]-[#6;!R](-[#6;!R])-[#6;!R]-[#6;!R]-[#6;!R]-[#6;!R]/12.26/FreeSolv/
3-methylhexane/[#6;!R]-[#6;!R]-[#6;!R](-[#6;!R])-[#6;!R]-[#6;!R]-[#6;!R]/11.34/FreeSolv/
1-bromohexane/[#6;!R]-[#6;!R]-[#6;!R]-[#6;!R]-[#6;!R]-[#6;!R]-Br/-12.05/FreeSolv/
1-iodohexane/[#6;!R](-[#6;!R]-[#6;!R]-[#6;!R])-[#6;!R]-[#6;!R]-[#53]/0.33/FreeSolv/
1-chlorohexane/[#6;!R](-[#6;!R]-[#6;!R]-[#6;!R])-[#6;!R]-[#6;!R]-[#17]/0.00/FreeSolv/
2,2,5-trimethylhexane/[#6;!R](-[#6;!R]-[#6;!R]-[#6;!R](-[#6;!R])-[#6;!R])(-[#6;!R])(-[#6;!R])-[#6]/11.39//
heptane/[#6;!R]-[#6;!R]-[#6;!R]-[#6;!R]-[#6;!R]-[#6;!R]-[#6;!R]/10.96//
1-bromoheptane/[#6;!R]-[#6;!R]-[#6;!R]-[#6;!R]-[#6;!R]-[#6;!R]-[#6;!R]-Br/1.42/FreeSolv/
1-chloroheptane/[#6;!R]-[#6;!R]-[#6;!R]-[#6;!R]-[#6;!R]-[#6;!R]-[#6;!R]-[#17]/1.21/FreeSolv/
3-methylheptane/[#6;!R]-[#6;!R]-[#6;!R](-[#6;!R])-[#6;!R]-[#6;!R]-[#6;!R]-[#6;!R]/12.43/FreeSolv/
